Entity,Label
sua,OBJECT
entrada,OBJECT
",",OBJECT
e,OBJECT
como,OBJECT
não,OBJECT
querem,OBJECT
concorrência,OBJECT
",",OBJECT
eles,OBJECT
somem,OBJECT
com,OBJECT
as,OBJECT
pessoas,PERSON
que,OBJECT
têm,OBJECT
sistemas,OBJECT
ilegais,OBJECT
.,OBJECT
O,OBJECT
seu,OBJECT
funcionário,PERSON
mais,OBJECT
ativo,OBJECT
tem,OBJECT
o,OBJECT
apelido,OBJECT
de,OBJECT
pezão,OBJECT
",",OBJECT
ele,OBJECT
é,OBJECT
o,OBJECT
elo,OBJECT
entre,OBJECT
estes,OBJECT
polícias,ORGANIZATION
e,OBJECT
a,OBJECT
favela,LOCATION
",",OBJECT
o,OBJECT
número,OBJECT
do,OBJECT
Lopes,PERSON
também,OBJECT
está,OBJECT
na,OBJECT
foto,OBJECT
.,OBJECT
As,OBJECT
delegacias,ORGANIZATION
especializadas,OBJECT
recebem,OBJECT
R,OBJECT
$,OBJECT
20,OBJECT
.,OBJECT
000,OBJECT
",",OBJECT
00,OBJECT
por,OBJECT
mês,OBJECT
para,OBJECT
não,OBJECT
haver,OBJECT
fiscalização,OBJECT
",",OBJECT
até,OBJECT
uma,OBJECT
equipe,PERSON
da,OBJECT
polícia,ORGANIZATION
federal,OBJECT
está,OBJECT
envolvida,OBJECT
no,OBJECT
esquema,OBJECT
",",OBJECT
este,OBJECT
Lopes,PERSON
montou,OBJECT
um,OBJECT
provedor,PERSON
de,OBJECT
internet,OBJECT
com,OBJECT
o,OBJECT
nome,OBJECT
de,OBJECT
vipnet,OBJECT
",",OBJECT
sua,OBJECT
base,OBJECT
fica,OBJECT
em,OBJECT
Bangu,LOCATION
",",OBJECT
numa,OBJECT
antiga,OBJECT
casa,LOCATION
de,OBJECT
show,OBJECT
do,OBJECT
próprio,OBJECT
Lopes,PERSON
",",OBJECT
situado,OBJECT
no,OBJECT
viegas,OBJECT
.,OBJECT
Casa,OBJECT
vermelha,OBJECT
com,OBJECT
portao,OBJECT
branco,OBJECT
.,OBJECT
Final,OBJECT
da,OBJECT
escada,OBJECT
casa,OBJECT
atras,OBJECT
.,OBJECT
Ex,OBJECT
presidiaria,OBJECT
gabriela,OBJECT
maia,OBJECT
portugal,LOCATION
Meliante,OBJECT
lucas,OBJECT
portugal,LOCATION
Meliantes,OBJECT
maycon,OBJECT
E,OBJECT
um,OBJECT
vagabundo,PERSON
oriundo,OBJECT
da,OBJECT
favela,OBJECT
do,OBJECT
rio,OBJECT
.,OBJECT
Tratasse,OBJECT
de,OBJECT
um,OBJECT
elemento,OBJECT
que,OBJECT
já,OBJECT
se,OBJECT
encontra,OBJECT
preso,OBJECT
.,OBJECT
Ele,OBJECT
foi,OBJECT
preso,OBJECT
por,OBJECT
tráfico,OBJECT
e,OBJECT
porte,OBJECT
de,OBJECT
arma,OBJECT
.,OBJECT
Porém,OBJECT
de,OBJECT
dentro,OBJECT
da,OBJECT
cadeia,LOCATION
o,OBJECT
marginal,OBJECT
continua,OBJECT
usando,OBJECT
telefone,OBJECT
celular,OBJECT
",",OBJECT
inclusive,OBJECT
realizando,OBJECT
ameaças,OBJECT
no,OBJECT
Facebook,ORGANIZATION
.,OBJECT
Nome,OBJECT
do,OBJECT
preso,PERSON
:,OBJECT
Fabiano,OBJECT
lima,OBJECT
roque,OBJECT
Facebook,ORGANIZATION
dele,OBJECT
:,OBJECT
www,OBJECT
.,OBJECT
Facebook,ORGANIZATION
.,OBJECT
com,OBJECT
/,OBJECT
trembaladam,OBJECT
.,OBJECT
o,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
Suspeita,PERSON
de,OBJECT
carro,OBJECT
roubado,OBJECT
em,OBJECT
maurimarcia,OBJECT
parque,LOCATION
Veneza,OBJECT
perto,OBJECT
do,OBJECT
sítio,LOCATION
do,OBJECT
doutor,PERSON
Luís,OBJECT
carro,OBJECT
parado,OBJECT
a,OBJECT
dias,OBJECT
Peço,OBJECT
por,OBJECT
favor,OBJECT
que,OBJECT
seja,OBJECT
feito,OBJECT
colocado,OBJECT
um,OBJECT
policiamento,OBJECT
na,OBJECT
Rua,OBJECT
Mateus,OBJECT
Silva,OBJECT
e,OBJECT
ruas,LOCATION
próximas,OBJECT
.,OBJECT
Os,OBJECT
assaltos,OBJECT
estão,OBJECT
com,OBJECT
uma,OBJECT
média,OBJECT
de,OBJECT
2,OBJECT
por,OBJECT
dia,OBJECT
",",OBJECT
é,OBJECT
isso,OBJECT
mesmo,OBJECT
",",OBJECT
2,OBJECT
assaltos,OBJECT
por,OBJECT
dia,OBJECT
",",OBJECT
todo,OBJECT
dia,OBJECT
.,OBJECT
Principalmente,OBJECT
no,OBJECT
horário,OBJECT
de,OBJECT
entrada,OBJECT
e,OBJECT
saída,OBJECT
do,OBJECT
Colégio,ORGANIZATION
Adventista,OBJECT
e,OBJECT
no,OBJECT
horário,OBJECT
de,OBJECT
18,OBJECT
:,OBJECT
30,OBJECT
em,OBJECT
diante,OBJECT
.,OBJECT
Por,OBJECT
favor,OBJECT
",",OBJECT
estamos,OBJECT
pedindo,OBJECT
socorro,OBJECT
.,OBJECT
Dois,OBJECT
elementos,OBJECT
negros,OBJECT
acharcando,OBJECT
Todos,OBJECT
os,OBJECT
comerciantes,PERSON
do,OBJECT
bairro,LOCATION
Cabuçu,OBJECT
.,OBJECT
Eles,OBJECT
estão,OBJECT
cobrando,OBJECT
uma,OBJECT
quantia,OBJECT
para,OBJECT
garantir,OBJECT
que,OBJECT
os,OBJECT
comerciantes,PERSON
não,OBJECT
sejam,OBJECT
roubados,OBJECT
.,OBJECT
Eles,OBJECT
vão,OBJECT
buscar,OBJECT
o,OBJECT
dinheiro,OBJECT
no,OBJECT
sábado,OBJECT
​,OBJECT
",",OBJECT
durante,OBJECT
o,OBJECT
dia,OBJECT
.,OBJECT
Por,OBJECT
essas,OBJECT
fotos,OBJECT
pode-se,OBJECT
notar,OBJECT
que,OBJECT
os,OBJECT
dois,PERSON
estão,OBJECT
armados,OBJECT
.,OBJECT
Todos,PERSON
estão,OBJECT
revoltados,OBJECT
",",OBJECT
pois,OBJECT
tem,OBJECT
que,OBJECT
trabalhar,OBJECT
para,OBJECT
pagar,OBJECT
esses,OBJECT
vagabundos,PERSON
.,OBJECT
Contamos,OBJECT
com,OBJECT
a,OBJECT
eficiência,OBJECT
desse,OBJECT
órgão,ORGANIZATION
para,OBJECT
apurar,OBJECT
os,OBJECT
fatos,OBJECT
e,OBJECT
tomar,OBJECT
as,OBJECT
medidas,OBJECT
cabíveis,OBJECT
.,OBJECT
Boa,OBJECT
noite,OBJECT
.,OBJECT
venho,OBJECT
através,OBJECT
desta,OBJECT
em,OBJECT
fazer,OBJECT
uma,OBJECT
denúncia,OBJECT
do,OBJECT
morador,PERSON
da,OBJECT
vila,OBJECT
próxima,OBJECT
a,OBJECT
minha,OBJECT
residência,LOCATION
.,OBJECT
Pois,OBJECT
lá,OBJECT
vivem,OBJECT
queimando,OBJECT
folha,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
o,OBJECT
mal,OBJECT
cheiro,OBJECT
vem,OBJECT
a,OBJECT
todo,OBJECT
vapor,OBJECT
.,OBJECT
e,OBJECT
sempre,OBJECT
pela,OBJECT
noite,OBJECT
.,OBJECT
Nos,OBJECT
fins,OBJECT
de,OBJECT
semana,OBJECT
eh,OBJECT
demais,OBJECT
",",OBJECT
pois,OBJECT
aparecem,OBJECT
várias,OBJECT
pessoas,PERSON
",",OBJECT
de,OBJECT
bicicleta,OBJECT
",",OBJECT
moto,OBJECT
",",OBJECT
carro,OBJECT
.,OBJECT
e,OBJECT
segundo,OBJECT
moradores,PERSON
ao,OBJECT
redor,OBJECT
ele,OBJECT
mexe,OBJECT
no,OBJECT
relógio,LOCATION
de,OBJECT
casa,LOCATION
para,OBJECT
poder,OBJECT
ficar,OBJECT
escuro,OBJECT
no,OBJECT
local,LOCATION
.,OBJECT
e,OBJECT
assim,OBJECT
fica,OBJECT
melhor,OBJECT
para,OBJECT
eles,OBJECT
e,OBJECT
impedindo,OBJECT
a,OBJECT
visualização,OBJECT
de,OBJECT
quem,OBJECT
passa,OBJECT
para,OBJECT
poder,OBJECT
ver,OBJECT
.,OBJECT
Fizemos,OBJECT
um,OBJECT
baixo,OBJECT
assinado,OBJECT
pra,OBJECT
que,OBJECT
as,OBJECT
viaturas,OBJECT
da,OBJECT
polícia,ORGANIZATION
passe,OBJECT
a,OBJECT
cada,OBJECT
dia,OBJECT
.,OBJECT
pois,OBJECT
estou,OBJECT
vendo,OBJECT
que,OBJECT
nada,OBJECT
adiantou,OBJECT
.,OBJECT
ate,OBJECT
presente,OBJECT
momento,OBJECT
n,OBJECT
apareceu,OBJECT
nada,OBJECT
.,OBJECT
Segundo,OBJECT
vizinhos,PERSON
.,OBJECT
assim,OBJECT
está,OBJECT
impossível,OBJECT
conviver,OBJECT
com,OBJECT
a,OBJECT
situação,OBJECT
apresentada,OBJECT
.,OBJECT
peco,OBJECT
a,OBJECT
gentileza,OBJECT
que,OBJECT
passem,OBJECT
uma,OBJECT
vistoria,OBJECT
no,OBJECT
local,LOCATION
e,OBJECT
verifiquem,OBJECT
isso,OBJECT
o,OBJECT
mais,OBJECT
rápido,OBJECT
possível,OBJECT
.,OBJECT
pois,OBJECT
segundo,OBJECT
moradores,PERSON
ele,OBJECT
fica,OBJECT
fora,OBJECT
de,OBJECT
si,OBJECT
.,OBJECT
e,OBJECT
ameaça,OBJECT
moradores,PERSON
dizendo,OBJECT
que,OBJECT
vai,OBJECT
matar,OBJECT
e,OBJECT
fazer,OBJECT
besteira,OBJECT
tipo,OBJECT
assim,OBJECT
.,OBJECT
O,OBJECT
mesmo,OBJECT
vem,OBJECT
aterrorizando,OBJECT
todos,PERSON
do,OBJECT
local,LOCATION
Prezados,PERSON
peço,OBJECT
que,OBJECT
voces,OBJECT
intervenham,OBJECT
junto,OBJECT
às,OBJECT
autoridades,PERSON
competentes,OBJECT
",",OBJECT
pois,OBJECT
como,OBJECT
de,OBJECT
praxe,OBJECT
acontece,OBJECT
um,OBJECT
baile,OBJECT
regado,OBJECT
a,OBJECT
bebidas,OBJECT
e,OBJECT
drogas,OBJECT
",",OBJECT
sexo,OBJECT
",",OBJECT
brigas,OBJECT
e,OBJECT
tiros,OBJECT
a,OBJECT
esmo,OBJECT
",",OBJECT
invadem,OBJECT
a,OBJECT
escola,LOCATION
o,OBJECT
q,OBJECT
pode,OBJECT
ser,OBJECT
verificado,OBJECT
junto,OBJECT
a,OBJECT
diretora,PERSON
da,OBJECT
escola,LOCATION
deixam,OBJECT
tudo,OBJECT
sujo,OBJECT
e,OBJECT
com,OBJECT
muita,OBJECT
urina,OBJECT
atrapalhando,OBJECT
o,OBJECT
funcionamento,OBJECT
no,OBJECT
dia,OBJECT
seguinte,OBJECT
",",OBJECT
isso,OBJECT
numa,OBJECT
quadra,OBJECT
em,OBJECT
Bento,OBJECT
ribeiro,OBJECT
no,OBJECT
final,OBJECT
da,OBJECT
rua,LOCATION
igoa,OBJECT
em,OBJECT
frente,OBJECT
à,OBJECT
uma,OBJECT
escola,LOCATION
Conde,OBJECT
Afonso,OBJECT
Celso,OBJECT
",",OBJECT
estas,OBJECT
festas,OBJECT
são,OBJECT
coordenadas,OBJECT
por,OBJECT
adultos,PERSON
",",OBJECT
mas,OBJECT
a,OBJECT
grande,OBJECT
maioria,OBJECT
são,OBJECT
menores,OBJECT
de,OBJECT
idade,OBJECT
usando,OBJECT
bebidas,OBJECT
alcoólicas,OBJECT
e,OBJECT
drogas,OBJECT
",",OBJECT
tudo,OBJECT
isso,OBJECT
nas,OBJECT
vistas,OBJECT
do,OBJECT
9,OBJECT
°,OBJECT
BPM,OBJECT
que,OBJECT
se,OBJECT
encontra,OBJECT
a,OBJECT
uns,OBJECT
300,OBJECT
metros,OBJECT
",",OBJECT
eu,OBJECT
sei,OBJECT
da,OBJECT
dificuldade,OBJECT
das,OBJECT
autoridades,PERSON
",",OBJECT
mas,OBJECT
também,OBJECT
os,OBJECT
moradores,PERSON
não,OBJECT
podem,OBJECT
ficar,OBJECT
à,OBJECT
mercê,OBJECT
destas,OBJECT
bagunças,OBJECT
organizadas,OBJECT
",",OBJECT
está,OBJECT
festa,OBJECT
em,OBJECT
questão,OBJECT
vai,OBJECT
ser,OBJECT
realizada,OBJECT
no,OBJECT
dia,OBJECT
26,OBJECT
/,OBJECT
11,OBJECT
/,OBJECT
2016,OBJECT
a,OBJECT
partir,OBJECT
das,OBJECT
17,OBJECT
hs,OBJECT
",",OBJECT
estou,OBJECT
denunciando,OBJECT
antecipadamente,OBJECT
pra,OBJECT
ver,OBJECT
se,OBJECT
tomam,OBJECT
providências,OBJECT
",",OBJECT
se,OBJECT
possível,OBJECT
relatar,OBJECT
isso,OBJECT
junto,OBJECT
ao,OBJECT
ministério,ORGANIZATION
público,OBJECT
",",OBJECT
de,OBJECT
menores,PERSON
e,OBJECT
a,OBJECT
delegacia,LOCATION
da,OBJECT
criança,PERSON
e,OBJECT
do,OBJECT
adolescente,PERSON
",",OBJECT
não,OBJECT
é,OBJECT
possível,OBJECT
que,OBJECT
as,OBJECT
autoridades,PERSON
9,OBJECT
°,OBJECT
bpm,OBJECT
",",OBJECT
delegacia,LOCATION
da,OBJECT
área,OBJECT
",",OBJECT
Bombeiros,PERSON
",",OBJECT
",",OBJECT
CET,OBJECT
rio,OBJECT
autoria,OBJECT
está,OBJECT
vergonha,OBJECT
.,OBJECT
Leo,PERSON
e,OBJECT
um,OBJECT
perigoso,OBJECT
traficante,PERSON
que,OBJECT
esta,OBJECT
atuando,OBJECT
na,OBJECT
regiao,OBJECT
do,OBJECT
jardim,LOCATION
caicaras,OBJECT
.,OBJECT
Ele,OBJECT
busca,OBJECT
droga,OBJECT
fora,OBJECT
e,OBJECT
distribui,OBJECT
nas,OBJECT
redondezas,OBJECT
.,OBJECT
Como,OBJECT
fachada,OBJECT
fala,OBJECT
que,OBJECT
trabalha,OBJECT
como,OBJECT
representante,PERSON
de,OBJECT
oleo,OBJECT
da,OBJECT
Um,OBJECT
dos,OBJECT
locais,LOCATION
que,OBJECT
guarda,OBJECT
droga,OBJECT
eh,OBJECT
numa,OBJECT
gaveta,OBJECT
de,OBJECT
criado,OBJECT
mudo,OBJECT
.,OBJECT
Ele,OBJECT
tem,OBJECT
uma,OBJECT
arma,OBJECT
inox,OBJECT
que,OBJECT
usa,OBJECT
pra,OBJECT
ameacar,OBJECT
quem,OBJECT
lhe,OBJECT
deve,OBJECT
dinheiro,OBJECT
e,OBJECT
para,OBJECT
defesa,OBJECT
contra,OBJECT
rivais,PERSON
.,OBJECT
Ele,OBJECT
tem,OBJECT
uma,OBJECT
saveiro,OBJECT
branca,OBJECT
que,OBJECT
ja,OBJECT
disse,OBJECT
ser,OBJECT
roubada,OBJECT
e,OBJECT
por,OBJECT
nao,OBJECT
ter,OBJECT
documento,OBJECT
dela,OBJECT
ele,OBJECT
sempre,OBJECT
evita,OBJECT
trafegar,OBJECT
por,OBJECT
ruas,LOCATION
menos,OBJECT
movimentadas,OBJECT
onde,OBJECT
uma,OBJECT
blitz,OBJECT
eh,OBJECT
mais,OBJECT
possível,OBJECT
.,OBJECT
Os,OBJECT
disparos,OBJECT
de,OBJECT
arma,OBJECT
do,OBJECT
dia,OBJECT
5,OBJECT
/,OBJECT
11,OBJECT
foram,OBJECT
efetuados,OBJECT
por,OBJECT
ele,OBJECT
.,OBJECT
Indivíduos,PERSON
que,OBJECT
estão,OBJECT
roubando,OBJECT
carros,OBJECT
São,OBJECT
moradores,PERSON
do,OBJECT
bairro,LOCATION
Mundel,OBJECT
-,OBJECT
São,OBJECT
Gonçalo,OBJECT
RJ,OBJECT
rua,LOCATION
Valdomiro,OBJECT
Lima,OBJECT
.,OBJECT
Roubam,OBJECT
região,LOCATION
Pacheco,OBJECT
",",OBJECT
Laranjal,OBJECT
",",OBJECT
Vista,OBJECT
Alegre,OBJECT
.,OBJECT
Algumas,OBJECT
oficinas,ORGANIZATION
estão,OBJECT
envolvidas,OBJECT
na,OBJECT
compra,OBJECT
de,OBJECT
carros,OBJECT
roubados,OBJECT
fazendo,OBJECT
alterações,OBJECT
de,OBJECT
chassi,OBJECT
e,OBJECT
utilizando,OBJECT
placas,OBJECT
boas,OBJECT
.,OBJECT
Atentar,OBJECT
da,OBJECT
rua,LOCATION
Alzira,OBJECT
Vargas,OBJECT
e,OBJECT
na,OBJECT
rua,LOCATION
Pedro,OBJECT
Aleixo,OBJECT
Pacheco,OBJECT
São,OBJECT
Gonçalo,OBJECT
.,OBJECT
Com,OBJECT
tráfico,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
mais,OBJECT
ou,OBJECT
menos,OBJECT
6,OBJECT
elementos,OBJECT
armados,OBJECT
e,OBJECT
estão,OBJECT
escondidos,OBJECT
em,OBJECT
mato,OBJECT
(,OBJECT
vegetação,OBJECT
),OBJECT
com,OBJECT
acesso,OBJECT
pela,OBJECT
rua,LOCATION
Bento,OBJECT
Rubião,OBJECT
e,OBJECT
na,OBJECT
própria,OBJECT
rua,LOCATION
dona,OBJECT
Amélia,OBJECT
morador,PERSON
do,OBJECT
número,OBJECT
56,OBJECT
estão,OBJECT
escondendo,OBJECT
objetos,OBJECT
dos,OBJECT
mesmos,OBJECT
.,OBJECT
E,OBJECT
as,OBJECT
crianças,PERSON
moradores,PERSON
da,OBJECT
localidade,LOCATION
estão,OBJECT
avisando,OBJECT
pra,OBJECT
eles,OBJECT
a,OBJECT
respeito,OBJECT
se,OBJECT
vem,OBJECT
policia,ORGANIZATION
ou,OBJECT
não,OBJECT
.,OBJECT
E,OBJECT
agora,OBJECT
estão,OBJECT
andando,OBJECT
com,OBJECT
uma,OBJECT
Hylux,OBJECT
placa,OBJECT
QHK6122,OBJECT
.,OBJECT
tem,OBJECT
de,OBJECT
menor,OBJECT
.,OBJECT
Traficantes,PERSON
armados,OBJECT
portando,OBJECT
pistolas,OBJECT
e,OBJECT
fuzis,OBJECT
!,OBJECT
São,OBJECT
entorno,LOCATION
de,OBJECT
20,OBJECT
",",OBJECT
eles,OBJECT
aparecem,OBJECT
sempre,OBJECT
a,OBJECT
tarde,OBJECT
e,OBJECT
ficam,OBJECT
a,OBJECT
noite,OBJECT
toda,OBJECT
e,OBJECT
madrugada,OBJECT
na,OBJECT
rua,LOCATION
vendendo,OBJECT
drogas,OBJECT
",",OBJECT
muitos,OBJECT
são,OBJECT
menores,OBJECT
.,OBJECT
Ate,OBJECT
cracolandia,OBJECT
já,OBJECT
tem,OBJECT
no,OBJECT
local,LOCATION
Quadrilha,OBJECT
de,OBJECT
milicianos,PERSON
em,OBJECT
caxias,LOCATION
na,OBJECT
25,OBJECT
agosto,OBJECT
Estão,OBJECT
usando,OBJECT
e,OBJECT
vendendo,OBJECT
drogas,OBJECT
",",OBJECT
praticam,OBJECT
assaltos,OBJECT
armados,OBJECT
a,OBJECT
carros,OBJECT
",",OBJECT
a,OBJECT
pedestres,PERSON
e,OBJECT
a,OBJECT
ônibus,OBJECT
.,OBJECT
E,OBJECT
aos,OBJECT
sábados,PERSON
fazem,OBJECT
baile,OBJECT
funk,OBJECT
ate,OBJECT
o,OBJECT
domingo,OBJECT
.,OBJECT
Ficam,OBJECT
também,OBJECT
na,OBJECT
entrada,OBJECT
do,OBJECT
antigo,OBJECT
posto,OBJECT
de,OBJECT
gasolina,OBJECT
.,OBJECT
Eles,OBJECT
pegam,OBJECT
as,OBJECT
drogas,OBJECT
na,OBJECT
favela,LOCATION
barreira,OBJECT
de,OBJECT
rocha,OBJECT
miranda,OBJECT
Os,OBJECT
assassinos,PERSON
do,OBJECT
policial,PERSON
Samuel,PERSON
na,OBJECT
linha,OBJECT
vermelha,OBJECT
",",OBJECT
praticam,OBJECT
assaltos,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
no,OBJECT
mesmo,OBJECT
local,LOCATION
por,OBJECT
volta,OBJECT
das,OBJECT
6,OBJECT
:,OBJECT
00,OBJECT
da,OBJECT
manhã,OBJECT
",",OBJECT
passo,OBJECT
por,OBJECT
lá,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
e,OBJECT
já,OBJECT
é,OBJECT
o,OBJECT
terceiro,OBJECT
assalto,OBJECT
que,OBJECT
presencio,OBJECT
só,OBJECT
esse,OBJECT
mês,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
Motorista,PERSON
da,OBJECT
PM,ORGANIZATION
dirigindo,OBJECT
veiculo,OBJECT
54-6761,OBJECT
com,OBJECT
celular,OBJECT
e,OBJECT
whatssapp,OBJECT
.,OBJECT
17,OBJECT
.,OBJECT
03,OBJECT
as,OBJECT
19,OBJECT
:,OBJECT
57,OBJECT
.,OBJECT
Boa,OBJECT
tarde,OBJECT
",",OBJECT
Venho,OBJECT
através,OBJECT
deste,OBJECT
e-mail,OBJECT
realizar,OBJECT
a,OBJECT
denúncia,OBJECT
de,OBJECT
um,OBJECT
ponto,OBJECT
de,OBJECT
prostituição,OBJECT
na,OBJECT
rua,LOCATION
José,OBJECT
Eugênio,OBJECT
localizada,OBJECT
no,OBJECT
bairro,LOCATION
de,OBJECT
São,OBJECT
Cristóvão,OBJECT
.,OBJECT
No,OBJECT
começo,OBJECT
era,OBJECT
somente,OBJECT
a,OBJECT
noite,OBJECT
",",OBJECT
onde,OBJECT
mulheres,PERSON
e,OBJECT
travestis,PERSON
usam,OBJECT
drogas,OBJECT
e,OBJECT
se,OBJECT
prostituem,OBJECT
",",OBJECT
agora,OBJECT
16h,OBJECT
na,OBJECT
porta,OBJECT
da,OBJECT
minha,OBJECT
residência,LOCATION
virou,OBJECT
um,OBJECT
ponto,OBJECT
de,OBJECT
prostituição,OBJECT
",",OBJECT
onde,OBJECT
caso,OBJECT
você,OBJECT
olhe,OBJECT
diferente,OBJECT
é,OBJECT
agredido,OBJECT
com,OBJECT
ofensas,OBJECT
",",OBJECT
é,OBJECT
obrigado,OBJECT
a,OBJECT
ficar,OBJECT
escutando,OBJECT
palavrões,OBJECT
e,OBJECT
gritos,OBJECT
porque,OBJECT
é,OBJECT
uma,OBJECT
bagunça,OBJECT
só,OBJECT
.,OBJECT
Gostaria,OBJECT
que,OBJECT
as,OBJECT
autoridades,PERSON
tomassem,OBJECT
as,OBJECT
devidas,OBJECT
providências,OBJECT
",",OBJECT
é,OBJECT
triste,OBJECT
numa,OBJECT
rua,LOCATION
residencial,OBJECT
ter,OBJECT
esse,OBJECT
tipo,OBJECT
de,OBJECT
situação,OBJECT
.,OBJECT
Desde,OBJECT
já,OBJECT
obrigada,OBJECT
.,OBJECT
Venda,OBJECT
de,OBJECT
produtos,OBJECT
de,OBJECT
procedencia,OBJECT
duvidosa,OBJECT
O,OBJECT
nome,OBJECT
desse,OBJECT
de,OBJECT
boné,OBJECT
é,OBJECT
Jueno,PERSON
",",OBJECT
traficante,PERSON
do,OBJECT
dos,OBJECT
Macacos,OBJECT
",",OBJECT
as,OBJECT
outras,OBJECT
duas,OBJECT
são,OBJECT
irmã,PERSON
e,OBJECT
sobrinha,PERSON
.,OBJECT
Mulher,PERSON
e,OBJECT
filha,PERSON
do,OBJECT
gari,OBJECT
da,OBJECT
.,OBJECT
Ambas,OBJECT
confirmaram,OBJECT
uma,OBJECT
falsa,OBJECT
história,OBJECT
de,OBJECT
assedio,OBJECT
sexual,OBJECT
que,OBJECT
culminou,OBJECT
com,OBJECT
o,OBJECT
assassinato,OBJECT
do,OBJECT
trabalhador,PERSON
Rafael,OBJECT
Martins,OBJECT
Barboza,OBJECT
",",OBJECT
na,OBJECT
virada,OBJECT
do,OBJECT
dia,OBJECT
31,OBJECT
/,OBJECT
05,OBJECT
para,OBJECT
01,OBJECT
/,OBJECT
06,OBJECT
",",OBJECT
no,OBJECT
interior,OBJECT
da,OBJECT
Comunidade,ORGANIZATION
Morro,OBJECT
dos,OBJECT
Macacos,OBJECT
em,OBJECT
Vila,OBJECT
Isabel,OBJECT
Obs,OBJECT
:,OBJECT
Negro,OBJECT
lado,OBJECT
esquerdo,OBJECT
da,OBJECT
foto,OBJECT
mandante,OBJECT
",",OBJECT
lado,OBJECT
direito,OBJECT
de,OBJECT
boné,OBJECT
executou,OBJECT
.,OBJECT
Baile,OBJECT
funk,OBJECT
e,OBJECT
venda,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
bandidos,PERSON
ostentando,OBJECT
armas,OBJECT
!,OBJECT
Esta,OBJECT
tendo,OBJECT
muito,OBJECT
tiroteios,OBJECT
na,OBJECT
tatajuba,LOCATION
por,OBJECT
favor,OBJECT
ficam,OBJECT
alguma,OBJECT
coisa,OBJECT
.,OBJECT
Tá,OBJECT
de,OBJECT
más,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
Jesus,PERSON
.,OBJECT
🙌,OBJECT
.,OBJECT
.,OBJECT
Roubos,OBJECT
em,OBJECT
geral,OBJECT
Colocação,OBJECT
de,OBJECT
barras,OBJECT
de,OBJECT
ferro,OBJECT
para,OBJECT
impedir,OBJECT
o,OBJECT
tráfego,OBJECT
de,OBJECT
carros,OBJECT
atrapalhando,OBJECT
o,OBJECT
direito,OBJECT
de,OBJECT
ir,OBJECT
e,OBJECT
vir,OBJECT
dos,OBJECT
moradores,PERSON
.,OBJECT
Traficantes,PERSON
vendendo,OBJECT
drogas,OBJECT
sem,OBJECT
receio,OBJECT
de,OBJECT
represálias,OBJECT
com,OBJECT
armas,OBJECT
com,OBJECT
grande,OBJECT
poder,OBJECT
de,OBJECT
fogo,OBJECT
de,OBJECT
dia,OBJECT
e,OBJECT
a,OBJECT
noite,OBJECT
.,OBJECT
Por,OBJECT
favor,OBJECT
façam,OBJECT
um,OBJECT
visita,OBJECT
na,OBJECT
rua,LOCATION
Aldrovando,OBJECT
Pena,OBJECT
próximo,OBJECT
ao,OBJECT
número,OBJECT
324,OBJECT
.,OBJECT
perto,OBJECT
do,OBJECT
beco,OBJECT
.,OBJECT
Ninguém,PERSON
fica,OBJECT
na,OBJECT
rua,LOCATION
devido,OBJECT
a,OBJECT
onda,OBJECT
de,OBJECT
terror,OBJECT
.,OBJECT
Rua,LOCATION
do,OBJECT
encanamento,OBJECT
Favela,LOCATION
da,OBJECT
palmeirinha,OBJECT
Vários,OBJECT
traficantes,PERSON
armados,OBJECT
de,OBJECT
fuzil,OBJECT
todo,OBJECT
de,OBJECT
preto,OBJECT
oriundos,PERSON
na,OBJECT
Favela,LOCATION
do,OBJECT
muquico,OBJECT
invadirá,OBJECT
a,OBJECT
galera,OBJECT
da,OBJECT
palmeirinha,OBJECT
por,OBJECT
volta,OBJECT
das,OBJECT
23,OBJECT
:,OBJECT
00,OBJECT
de,OBJECT
ontem,OBJECT
",",OBJECT
hoje,OBJECT
estão,OBJECT
no,OBJECT
local,LOCATION
retirando,OBJECT
diversos,OBJECT
moradores,PERSON
de,OBJECT
suas,OBJECT
casas,LOCATION
",",OBJECT
obs,OBJECT
",",OBJECT
alguns,OBJECT
vestem,OBJECT
fardas,OBJECT
da,OBJECT
pm,PERSON
Tráfico,OBJECT
de,OBJECT
drogas,OBJECT
em,OBJECT
um,OBJECT
prédio,LOCATION
verde,OBJECT
e,OBJECT
em,OBJECT
um,OBJECT
bar,LOCATION
quase,OBJECT
em,OBJECT
frente,OBJECT
ao,OBJECT
prédio,LOCATION
o,OBJECT
bar,LOCATION
